source,title,description,content,url,image,author,published_at
newsapi,"Tráfico en CDMX HOY: ¿Dónde hay MARCHAS, BLOQUEOS y rodadas este DOMINGO 22 de febrero?","Consulta las marchas, rodadas y concentraciones previstas para HOY domingo 22 de febrero de 2026 en CDMX; revisa horarios y alcaldías afectadas.","Ciudad de México.- Si hoy, domingo 22 de febrero de 2026, tienes planeado movilizarte en automóvil al interior de la Ciudad de México (CDMX), es fundamental que revises cómo estará el tránsito, ya qu… [+3714 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/trafico-en-cdmx-hoy-donde-hay-marchas-bloqueos-rodadas-este-domingo-22-de-febrero-430219.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493460_625135_5050.jpeg,Frida Tochimani,2026-02-22T12:00:00Z
newsapi,¡Se luce el mexicano! Raúl Jiménez firma doblete para la victoria del Fulham en la Premier League,El delantero mexicano anotó un doblete y fue el más valioso en la cómoda victoria del Fulham sobre el Sunderland en la Premier League,"Ciudad de México.- Raúl Jiménez sigue demostrando que está en su mejor forma, pues en una clara muestra de contundencia y frialdad, fue el principal responsable para la nueva victoria de Fulham en la… [+2079 chars]",https://www.tribuna.com.mx/deportes/2026/2/22/se-luce-el-mexicano-raul-jimenez-firma-doblete-para-la-victoria-del-fulham-en-la-premier-league-430236.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493496_625171_5050.jpg,Jorge Mendivil,2026-02-22T12:00:00Z
newsapi,FOTO romántica con Christian Nodal desata críticas: Acusan a Ángela Aguilar de 'robar' vestido a Cazzu,"Fuertes teorías circulan en redes sociales sobre Ángela Aguilar, que nuevamente fue captada con un vestido muy similar al de Cazzu",Ciudad de México.- Las muestras de afecto en el matrimonio de Christian Nodal y Ángela Aguilar nunca terminan y este fin de semana sorprendió el sonorense al subir una fotografía inédita de su esposa… [+1961 chars],https://www.tribuna.com.mx/tendencias/2026/2/22/foto-romantica-con-christian-nodal-desata-criticas-acusan-angela-aguilar-de-robar-vestido-cazzu-430239.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493497_625172_5050.png,Cynthia Ángel,2026-02-22T12:00:00Z
newsapi,Inter de Miami es goleado por el LAFC y arranca con derrota la defensa del título en la MLS 2026,"Lionel Messi y compañía, fueron goleados por el LAFC en su primer partido oficial como el actual campeón de la MLS 2026",Ciudad de México.- El Inter de Miami tuvo uno de los peores arranques para un campeón del circuito estadounidense de futbol; el actual campeón de la MLS inició la temporada 2026 con una escandalosa g… [+2006 chars],https://www.tribuna.com.mx/deportes/2026/2/22/inter-de-miami-es-goleado-por-el-lafc-arranca-con-derrota-la-defensa-del-titulo-en-la-mls-2026-430243.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493503_625178_5050.jpg,Jorge Mendivil,2026-02-22T12:00:00Z
newsapi,VIDEOS: ¿Sicarios tomaron las instalaciones? Caos en aeropuerto de Guadalajara tras muerte de 'El Mencho',"En medio de los reportes que apuntan a que 'El Mencho' fue abatido, ciudadanos en el aeropuerto de la capital de Jalisco corren a resguardarse al escucharse disparos","Guadalajara, Jalisco.- Tras los reportes que indican que Nemesio Oseguera Cervantes, 'El Mencho', habría sido abatido en un operativo de fuerzas federales, ciudadanos en el aeropuerto de la capital d… [+2237 chars]",https://www.tribuna.com.mx/seguridad/2026/2/22/videos-sicarios-tomaron-las-instalaciones-caos-en-aeropuerto-de-guadalajara-tras-muerte-de-el-mencho-430246.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493504_625179_5050.png,Redacción Tribuna,2026-02-22T12:00:00Z
newsapi,Clima CDMX HOY 22 de febrero: ¡Alerta! Pronostican LLUVIAS y viento con rachas fuertes,"Consulta cómo será el clima en CDMX hoy domingo 22 de febrero de 2026: lluvias ligeras, viento del norte y temperaturas frescas","Ciudad de México.- Si este domingo 22 de febrero de 2026 planeas salir temprano en la Ciudad de México (CDMX), más vale que no confíes solo en una chamarra ligera. El clima tendrá lluvia intermitente… [+2298 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/clima-cdmx-hoy-22-de-febrero-alerta-pronostican-lluvias-viento-con-rachas-fuertes-430222.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493467_625142_5050.jpg,Frida Tochimani,2026-02-22T12:00:00Z
newsapi,Clima HOY domingo 22 de febrero en la NOCHE: Se pronostican LLUVIAS FUERTES en estas regiones,Para este domingo 22 de febrero se están pronosticando lluvias fuertes en varias regiones; conoce el reporte completo del clima para esta noche,"Ciudad de México.- El frente frío número 37 seguirá recorriendo el sureste de México y la península de Yucatán, generando condiciones de lluvias fuertes para varias regiones de la República mexicana … [+2210 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/clima-hoy-domingo-22-de-febrero-en-la-noche-se-pronostican-lluvias-fuertes-en-estas-regiones-430281.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/5/f1280x720-491240_622915_5050.jpg,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,"""Vivimos horas críticas"": Pablo Lemus mantiene Código Rojo en Jalisco tras muerte de 'El Mencho'",Pablo Lemus confirmó que se mantiene el Código Rojo en Jalisco tras jornada de violencia a causa del abatimiento de 'El Mencho',"Guadalajara, Jalisco.- El gobernador de Jalisco, Pablo Lemus Navarro, confirmó que continúa el Código Rojo en Jalisco tras el abatimiento de Nemesio Oseguera Cervantes, 'El Mencho', líder del Cártel … [+2159 chars]",https://www.tribuna.com.mx/seguridad/2026/2/22/vivimos-horas-criticas-pablo-lemus-mantiene-codigo-rojo-en-jalisco-tras-muerte-de-el-mencho-430274.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493550_625225_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,Liga MX Femenil y otros eventos deportivos son cancelados por el abatimiento del 'Mencho' en Jalisco,"Los recientes ataques armados, derivados al abatimiento del líder del CNJG, terminaron por afectar la actividad deportiva de la zona","Ciudad de México.- Durante las primeras horas del domingo, 22 de febrero, trascendió la noticia sobre el supuesto abatimiento de Nemesio Oseguera Cervantes, alias el 'Mencho', quien fuera líder del C… [+2083 chars]",https://www.tribuna.com.mx/deportes/2026/2/22/liga-mx-femenil-otros-eventos-deportivos-son-cancelados-por-el-abatimiento-del-mencho-en-jalisco-430247.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493507_625182_7457.jpg,Jorge Mendivil,2026-02-22T12:00:00Z
newsapi,"Lista COMPLETA de GANADORES del Sorteo Zodiaco No.1735 de la Lotería Nacional de HOY, domingo 22 de febrero",TRIBUNA te presenta la lista COMPLETA de ganadores del Sorteo Zodiaco Especial No. 1735 de la Lotería Nacional de hoy domingo 22 de febrero,Ciudad de México.- La noche de este domingo 22 de febrero de 2026 regresa el sorteo de Lotería Nacional gracias al Sorteo Zodiaco Especial. Si compraste boleto y estás interesado en saber si tuviste … [+2540 chars],https://www.tribuna.com.mx/mexico/2026/2/22/lista-completa-de-ganadores-del-sorteo-zodiaco-no1735-de-la-loteria-nacional-de-hoy-domingo-22-de-febrero-430273.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493545_625220_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,Omar García Harfuch se pronuncia tras la muerte de 'El Mencho'; manda mensaje al Ejército Mexicano,"El secretario de Seguridad y Protección Ciudadana, Omar García Harfuch, se pronunció tras confirmarse que Nemesio Oseguera Cervantes, 'El Mencho'","Ciudad de México.- El secretario de Seguridad y Protección Ciudadana, Omar García Harfuch, se pronunció tras confirmarse que Nemesio Oseguera Cervantes, 'El Mencho', murió abatido en un operativo de … [+2315 chars]",https://www.tribuna.com.mx/seguridad/2026/2/22/omar-garcia-harfuch-se-pronuncia-tras-la-muerte-de-el-mencho-manda-mensaje-al-ejercito-mexicano-430250.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493508_625183_5050.png,Redacción Tribuna,2026-02-22T12:00:00Z
newsapi,"Claudia Sheinbaum Pardo pide CALMA y se posiciona tras muerte de Nemesio Oseguera Cervantes, 'El Mencho'","La presidenta Claudia Sheinbaum Pardo se posicionó tras la muerte de Nemesio Oseguera Cervantes, 'El Mencho', líder del CJNG","Ciudad de México.- La presidenta Claudia Sheinbaum Pardo se posicionó tras la muerte de Nemesio Oseguera Cervantes, 'El Mencho', líder del Cártel Jalisco Nueva Generación (CJNG). Cabe señalar que She… [+2006 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/claudia-sheinbaum-pardo-pide-calma-se-posiciona-tras-muerte-de-nemesio-oseguera-cervantes-el-mencho-430257.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493513_625188_5819.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,Liga MX: Suspenden el Querétaro contra Juárez FC tras actos violentos por abatimiento del 'Mencho',La Liga MX se suma a las diferentes organizaciones deportivas que frena sus acciones después de que el 'Mencho' fuera abatido,"Ciudad de México.- Los recientes actos violentos en las diferentes entidades por el abatimiento de Nemesio Oseguera Cervantes, alias el 'Mencho', siguen afectando el mundo deportivo, incluyendo a la … [+2131 chars]",https://www.tribuna.com.mx/deportes/2026/2/22/liga-mx-suspenden-el-queretaro-contra-juarez-fc-tras-actos-violentos-por-abatimiento-del-mencho-430256.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493514_625189_1929.jpg,Jorge Mendivil,2026-02-22T12:00:00Z
newsapi,Alfonso Durazo se pronuncia tras muerte de 'El Mencho'; no hay afectaciones en Sonora,"El gobernador de Sonora, Alfonso Durazo, se pronunció tras la noticia de que Nemesio Oseguera Cervantes, 'El Mencho', líder del CJNG, fue abatido","Hermosillo, Sonora.- El gobernador de Sonora, Alfonso Durazo Montaño, se pronunció tras la noticia de que Nemesio Oseguera Cervantes, 'El Mencho', líder del Cártel Jalisco Nueva Generación (CJNG), fu… [+1953 chars]",https://www.tribuna.com.mx/sonora/2026/2/22/alfonso-durazo-se-pronuncia-tras-muerte-de-el-mencho-no-hay-afectaciones-en-sonora-430264.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493530_625205_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,¿Qué estados suspenden clases este lunes 23 de febrero tras la caída de 'El Mencho'?,Aquí la lista de estados que han cancelado clases para mañana lunes 23 de febrero por ola de violencia tras la caída de 'El Mencho',"Ciudad de México. Este domingo 22 de febrero de 2026, las Fuerzas Armadas Mexicanas confirmaron que en un operativo de seguridad fue abatido el líder del Cártel Jalisco Nueva Generación (CJNG), Nemes… [+2083 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/que-estados-suspenden-clases-este-lunes-23-de-febrero-tras-la-caida-de-el-mencho-430266.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493532_625207_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,"Resultados COMPLETOS de GANADORES Chispazo de HOY, domingo 22 de febrero del 2026; estos son los NÚMEROS GANADORES",Hoy es día de Chispazo en la Lotería Nacional; TRIBUNA te presenta los resultados completos de ganadores de este domingo 22 de febrero de 2026,"Ciudad de México.- Este domingo 22 de febrero de 2026, se celebra Chispazo en la Lotería Nacional y TRIBUNA te presenta los resultados del Chispazo de las Tres: Sorteo: 11843 y del Chispazo Clásico: … [+1522 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/resultados-completos-de-ganadores-chispazo-de-hoy-domingo-22-de-febrero-del-2026-estos-son-los-numeros-ganadores-430255.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/3/f1280x720-490780_622455_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,Liga Mexicana de Softbol cancela juegos por las agresiones armadas derivadas a la muerte del 'Mencho',"El circuito de softbol mexicano, anunció la cancelación de un juego, debido a los problemas de seguridad tras la muerte del narcotraficante","Ciudad de México.- El abatimiento de Nemesio Oseguera Cervantes, alias el 'Mencho', quien fungiera como líder del Cartel Jalisco Nueva Generación (CJNG), tiene en vilo a toda la población en gran par… [+2173 chars]",https://www.tribuna.com.mx/deportes/2026/2/22/liga-mexicana-de-softbol-cancela-juegos-por-las-agresiones-armadas-derivadas-la-muerte-del-mencho-430252.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493511_625186_5050.jpg,Jorge Mendivil,2026-02-22T12:00:00Z
newsapi,EU y Canadá piden resguardarse ante narcobloqueos en México tras muerte de 'El Mencho',"Ante los hechos violentos que se han registrado este domingo en diferentes zonas del país, intervino la Embajada de Estados Unidos en México",Ciudad de México.- Este domingo 22 de febrero de 2026 la Embajada de Estados Unidos en México decidió pronunciarse a partir de los enfrentamientos y ataques armados que se han suscitado desde muy tem… [+2829 chars],https://www.tribuna.com.mx/mundo/2026/2/22/eu-canada-piden-resguardarse-ante-narcobloqueos-en-mexico-tras-muerte-de-el-mencho-430244.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493505_625180_5050.png,Cynthia Ángel,2026-02-22T12:00:00Z
newsapi,"¿Quiénes son los cantantes que aludieron a 'El Mencho', líder del CJNG abatido este domingo?","Este domingo se confirmó la muerte de uno de los criminales más buscados, 'El Mencho', y te mostramos los famosos que lo mencionaron en sus canciones.","Ciudad de México.- Este domingo 22 de febrero de 2026 se confirmó la muerte de uno de los criminales más buscados por México y Estados Unidos, Nemesio Oseguera Cervantes,El Mencho, líder del Cártel J… [+2444 chars]",https://www.tribuna.com.mx/tendencias/2026/2/22/quienes-son-los-cantantes-que-aludieron-el-mencho-lider-del-cjng-abatido-este-domingo-430251.html,https://www.tribuna.com.mx/u/fotografias/m/2025/3/31/f1280x720-442583_574258_6139.jpg,Redacción Tribuna,2026-02-22T12:00:00Z
newsapi,Reportan 21 narcobloqueos activos en Jalisco tras muerte de 'El Mencho'; incendian Costco y 20 Bancos del Bienestar,"Las autoridades informaron que se registran al momento 21 bloqueos carreteros activos, además de que se reportó el incendio de una tienda Costco y Bancos del Bienestar","Tapalpa, Jalisco.- Las autoridades del Gabinete de Seguridad de México informaron que, de momento, a corte de las 14:00 horas (tiempo centro de México), se registran 21 bloqueos carreteros activos en… [+2040 chars]",https://www.tribuna.com.mx/seguridad/2026/2/22/reportan-21-narcobloqueos-activos-en-jalisco-tras-muerte-de-el-mencho-incendian-costco-20-bancos-del-bienestar-430253.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493510_625185_5050.png,Redacción Tribuna,2026-02-22T12:00:00Z
newsapi,Gobierno Federal continuará atendiendo las causas de seguridad en Cajeme con jornadas de prevención,"Arely Rojas Rivera, coordinadora de Programas de Prevención de la Secretaría de Gobernación, señaló que continúan los intensos trabajos de pacificación en la localidad","Ciudad Obregón, Sonora.-Arely Rojas Rivera, coordinadora de Programas de Prevención de la Secretaría de Gobernación y encargada de la atención a las causas en el municipio de Cajeme, señaló que conti… [+2177 chars]",https://www.tribuna.com.mx/sonora/2026/2/22/gobierno-federal-continuara-atendiendo-las-causas-de-seguridad-en-cajeme-con-jornadas-de-prevencion-430283.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493565_625240_5050.png,Omar Rodríguez,2026-02-22T12:00:00Z
newsapi,"Captura y muerte de 'El Mencho': Se registran 252 narcobloqueos en 20 entidades, informa Gabinete de Seguridad",El Gabinete de Seguridad informó que por la captura y posterior muerte de 'El Mencho' se registraron 252 narcobloqueos en 20 entidades,"Ciudad de México.- El Gabinete de Seguridad Federal informó que este domingo 22 de febrero de 2026, tras un operativo en Tapalpa, Jalisco, donde fue capturado Nemesio Oseguera Cervantes, 'El Mencho',… [+2310 chars]",https://www.tribuna.com.mx/seguridad/2026/2/22/captura-muerte-de-el-mencho-se-registran-252-narcobloqueos-en-20-entidades-informa-gabinete-de-seguridad-430282.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493564_625239_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,"Horóscopos HOY Nana Calistar LUNES 23 de febrero 2026: Predicciones para el amor, dinero y trabajo con Sol en Piscis",Comienza esta semana con el mensaje que tiene el Universo y el Sol en Piscis para ti a través de los horóscopos de la reconocida pitonisa Nana Calistar,"Ciudad de México.- Este lunes 23 de febrero de 2026 arranca la semana con una energía de movimiento y ajustes internos, impulsada por el Sol transitando por Piscis, que despierta la intuición, pero t… [+2341 chars]",https://www.tribuna.com.mx/tendencias/2026/2/22/horoscopos-hoy-nana-calistar-lunes-23-de-febrero-2026-predicciones-para-el-amor-dinero-trabajo-con-sol-en-piscis-430286.html,https://www.tribuna.com.mx/u/fotografias/m/2025/12/13/f1280x720-482144_613819_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,"Políticos mexicanos y medios internacionales reaccionan ante la caída de Nemesio Oseguera Cervantes, 'El Mencho'","Tras confirmarse la muerte de Nemesio Oseguera Cervantes, alias 'El Mencho', políticos mexicanos y medios internacionales han reaccionado","Ciudad de México.- Las reacciones de los políticos mexicanos y de medios internacionales tras la muerte de Nemesio Oseguera Cervantes, alias 'El Mencho', líder del Cártel Jalisco Nueva Generación (CJ… [+2468 chars]",https://www.tribuna.com.mx/mexico/2026/2/22/politicos-mexicanos-medios-internacionales-reaccionan-ante-la-caida-de-nemesio-oseguera-cervantes-el-mencho-430269.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493536_625211_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
newsapi,"Gabriel Milito descarta molestia por haber perdido el invicto con Chivas: ""Ganar todo es imposible""","El entrenador del 'Rebaño Sagrado', intentó ver el lado positivo tras perder su marca invicta en el Clausura 2026 ante el Cruz Azul","Ciudad de México.- Luego de seis compromisos, las Chivas del Guadalajara perdieron su primer partido del Clausura 2026 a manos del Cruz Azul, pero a pesar de la derrota, Gabriel Milito intentó buscar… [+2046 chars]",https://www.tribuna.com.mx/deportes/2026/2/22/gabriel-milito-descarta-molestia-por-haber-perdido-el-invicto-con-chivas-ganar-todo-es-imposible-430268.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493535_625210_5050.jpg,Jorge Mendivil,2026-02-22T12:00:00Z
newsapi,"Secretaría de la Defensa CONFIRMA la muerte de Nemesio Oseguera Cervantes, 'El Mencho', en Jalisco; EU cooperó en operación","La Secretaría de la Defensa Nacional confirma la muerte de Nemesio Oseguera Cervantes, 'El Mencho', líder del CJNG;  Estados Unidos cooperó en operación","Ciudad de México.- La Secretaría de la Defensa Nacional (Sedena) confirmó la muerte de Nemesio Oseguera Cervantes, 'El Mencho', líder del Cártel Jalisco Nueva Generación (CJNG). El comunicado compart… [+3061 chars]",https://www.tribuna.com.mx/seguridad/2026/2/22/secretaria-de-la-defensa-confirma-la-muerte-de-nemesio-oseguera-cervantes-el-mencho-en-jalisco-eu-coopero-en-operacion-430248.html,https://www.tribuna.com.mx/u/fotografias/m/2025/1/9/f1280x720-431154_562829_5050.jpg,Redacción Tribuna,2026-02-22T12:00:00Z
newsapi,"SUSPENDEN el Sorteo Zodiaco No.1735 de la Lotería Nacional de HOY, domingo 22 de febrero",TRIBUNA te informa que el Sorteo Zodiaco Especial No. 1735 de la Lotería Nacional de hoy domingo 22 de febrero fue suspendido,Ciudad de México.- La noche de este domingo 22 de febrero de 2026 se iba a realizar el sorteo de Lotería Nacional gracias al Sorteo Zodiaco Especial. Si compraste boleto y estás interesado en saber s… [+2773 chars],https://www.tribuna.com.mx/mexico/2026/2/22/suspenden-el-sorteo-zodiaco-no1735-de-la-loteria-nacional-de-hoy-domingo-22-de-febrero-430273.html,https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493545_625220_5050.png,Alejandra Avalos,2026-02-22T12:00:00Z
